idx,m,a,b,n1,n2,n3,invert,vsplit,hsplit,periodicity,pixel_error,attempts
668,3,0.7242215985259346,0.7611296719346381,4.994213954253194,3.071012028651162,4.763230565853424,1,0,0,270,0.0,2
901,7,0.9297160109167453,0.9546624691881991,4.5470822065304075,4.983816708689717,5.281941732623719,1,1,1,210,0.0,1
430,11,1.0761594962497012,0.7696651078028016,0.46998032709553655,2.448872538643735,4.154364446549356,0,0,1,300,0.0,1
16,6,0.6460414786496154,0.4171955224945461,3.4867785973388954,2.0774036396578213,4.194016705343931,1,1,1,250,0.0,1
832,5,0.967272990828365,0.8875515048983794,2.43396745797481,2.369073296160265,4.4840638651876885,0,0,0,300,0.0,1
253,9,0.406596563333,0.9134544082163857,5.0487419100801825,1.0405642022743395,1.7315074419331622,1,1,0,300,0.0,1
189,9,0.6258136797059418,0.5513851662942749,1.4239693348020714,4.1146530042819895,0.6048533078907213,0,1,0,300,0.0,1
573,9,0.39778781406815955,0.9176910305703232,5.440905304091999,0.5487044782930649,1.4262470407619243,0,0,1,290,0.0,2
694,10,1.1384008491035809,1.0335243670843435,2.7948468716440824,1.0556733185053295,3.628888033588432,0,0,0,200,0.0,1
630,10,0.9447851238506063,0.2917756249655861,3.8510565462699153,1.286520100301222,3.1059996452822114,0,0,1,290,0.0,1
891,2,0.872707616376052,0.8653066903782914,5.101496857402848,4.5777935531998235,4.452406405435821,1,0,0,280,0.0,1
479,6,0.8178537189022137,1.145794837537246,2.9372591198673845,0.830825170595493,2.5625647097405855,0,1,0,240,0.0,4
414,12,0.7159801139336595,0.6478636545705524,4.092091490050454,2.217741924055511,5.208889212060846,0,0,0,280,0.0024,6
620,3,1.0864027361327915,1.0603754248736128,0.8543834925607561,1.860905368052203,1.5938396262094179,1,0,0,230,0.0,1
755,4,1.069176289094286,1.1260286655768637,4.21051434047882,2.079895282572383,2.6069302444842872,0,1,0,220,0.0,1
147,3,0.4422349433353551,0.7971767709439778,3.1020861470522285,4.4306231994273295,2.8660126487928577,1,0,0,290,0.0,1
747,1,0.4505745142908993,0.855252967565853,0.6871071952837273,5.002314686283677,5.206075380619291,1,1,0,240,0.0,1
700,3,1.0208700493244238,0.9910925155062487,1.8026781848452664,1.7246193294344019,0.5369882852752244,0,0,0,280,0.0,1
749,8,0.9875196435279312,1.0481808164772963,4.138097658759247,0.3718563258647203,0.23581395118694518,1,1,0,210,0.0,1
616,4,1.1112688296802418,0.508876823457011,5.842701839522652,0.2516890343611181,0.36567249025074877,1,0,0,280,0.0,2
312,5,0.7569702200685211,0.7938574183042951,1.2909221562710949,2.6292394923629505,0.37733790334979755,0,1,0,230,0.0016,6
910,11,1.1511689504317755,0.2879623760956015,2.743496389619791,0.508662523507769,5.827401326716796,0,0,0,200,0.0,1
290,9,0.9241944714181617,0.48565552764504594,4.5319338592093015,3.1950635104955376,1.8873267840657564,1,0,1,280,0.0,1
11,2,0.6640753423419409,0.9021502175658868,3.6789784314589395,1.9491974460728805,2.1982709157980627,1,0,0,230,0.0,1
84,2,1.0729911946210082,0.2627303317528636,4.465402727887718,4.237032039984108,5.474669222301586,0,0,0,290,0.0,1
850,8,0.7256857923939198,0.39923154515337145,3.963859210994534,5.360172029599997,3.9185880423606165,1,0,0,210,0.0,1
184,5,0.8547189050352473,0.47314991285859653,2.29381691214123,2.2242808916529326,3.975667658048679,1,0,1,280,0.0,1
327,5,0.979942936964091,0.4796753796534975,3.810790792274817,4.768068321477423,2.3620090714848976,0,1,1,290,0.0,1
398,11,0.68408193614948,0.8453754666951154,3.941083504584629,2.0839157345274724,2.7649699939315333,1,0,0,300,0.0,1
945,11,0.7434498568426596,0.8333621387765034,0.539465069996107,4.959595614382372,4.772689310642027,1,0,0,270,0.0,4
555,2,0.5215228467997801,1.0749134568154728,4.633958409702452,4.650075171590932,2.1819220317983756,1,1,0,270,0.0,1
157,9,0.3898214918841097,1.01150058164123,4.624329690599465,4.458480070444645,0.9042646550948141,1,0,0,300,0.0002,6
263,5,0.6897207044005784,1.1016571876203949,2.0631000015548726,4.439625206306053,1.398006050617122,1,1,0,300,0.0,1
888,5,0.7904788498450808,0.6454439990975365,0.8376012840238125,4.294449972835893,4.696797342154881,0,0,0,270,0.0,1
723,3,0.6362963567206651,0.9810072565039054,2.156946248822883,2.995482229876619,3.770984769787892,1,0,0,220,0.0,2
445,9,0.284794986127741,0.8132337698024105,2.496465567808578,2.6701364246453654,0.9571178779761891,0,0,1,280,0.0,1
951,4,0.5657621805014222,0.9531089673913369,3.1091163470671983,1.9788317078123652,1.1106369088733565,1,0,0,290,0.0,5
205,8,0.4705640043262863,0.7809352212878644,4.6568925579553655,2.1964210171673155,3.025506841939905,1,0,0,290,0.0,1
199,5,0.5954831528932372,1.0917899424027795,5.763918672413847,0.3988430874182738,4.390523588754003,1,0,0,240,0.0,1
499,4,1.059119504577893,1.0599976620394407,2.6871675607494967,4.642237257037518,5.882048278071619,1,0,0,250,0.0,2
335,6,0.5835357640072659,0.9734439495066038,4.78494505288414,3.2684847728372404,0.8376193418502976,0,0,0,250,0.0,6
666,7,1.0938308139101607,0.5058139786273745,2.7708127130867934,5.712743760705073,0.3576572457106777,1,0,0,300,0.0,4
876,3,0.8973664644420829,0.5505696855941872,1.9726458976158274,3.353750275510439,1.015720443262421,1,0,1,200,0.0,3
679,4,0.5727192331112982,0.7100227542516634,2.3095919898631037,5.209929954407344,4.784812870352764,0,1,0,260,0.0,5
409,9,0.4356171104638827,0.2975981729604228,0.24761475752549847,0.6865475606172137,0.22630171792951914,1,1,1,220,0.0,1
648,4,0.9278557550907414,0.40626474935573664,4.157779901435489,1.8631105803967047,0.9556106583760966,0,0,0,200,0.0,1
281,9,0.5690509607364165,0.6618962784421082,1.046583256492198,5.4934470055558,1.9451554349415017,0,1,1,290,0.0,1
918,11,0.7924706280437439,0.659190289121728,5.074331813434321,4.521740155135447,2.3875470332086195,1,0,1,230,0.0,1
215,4,0.6501792081866791,1.1371677171533225,1.7810390217923515,2.9494232244971257,0.7651263976816012,0,0,1,230,0.0,1
274,8,0.62105425116367,0.639787277588926,3.363234445135063,1.4500367239880168,2.157291728450753,1,0,0,300,0.0,1
300,3,0.8320811832909508,0.64227014079495,2.700471707711279,2.3625510692430374,5.201367891930847,1,1,0,290,0.0,1
392,4,1.0149385359034517,0.31003870958696883,1.7471883419848369,5.20673846728882,4.424847225200689,1,0,0,270,0.0,1
742,9,0.9286237435708212,0.8636061890351877,0.7955062149273556,5.244044975435745,0.742161201621821,0,0,0,220,0.0,3
886,10,0.9148014218283527,0.6779030738221001,4.51108731577478,3.919903936166605,2.541971062387048,0,1,0,260,0.0,1
384,5,0.6610332061906138,0.9966564685841409,1.7078969460813764,2.842499164621414,4.875250866996609,1,0,1,290,0.0,3
603,2,0.7502581085040555,0.3899194771213537,1.3923306079038096,3.4090969234827195,2.5832843297624617,0,0,0,260,0.0008,6
480,6,0.8660886715968408,1.120742925856522,0.5388679001713051,4.8118054897648666,2.3521286051675516,1,1,0,280,0.0,1
276,1,1.0074405388938357,0.4282891029021359,1.396212591146844,4.239127684748513,3.79710789211209,1,0,0,270,0.0,3
353,12,0.8866731149274582,0.9458221968559267,4.988212305859849,3.0840741454892733,3.0234419259016727,1,0,0,270,0.0,1
187,2,0.694450714137439,0.8057074949567472,3.3458995361755597,0.9731947838766596,5.168683640889694,0,1,0,270,0.0,1
514,9,0.7678791598933695,0.803973413930654,2.898065918981807,4.815601962323761,0.2982003076164105,1,0,0,250,0.0,1
797,9,0.3896486220343593,0.8253385978712872,1.4329375503461828,5.726651905307075,5.094440558580978,1,1,0,260,0.0,1
531,3,0.8138886569935643,0.727174897522514,4.382549081401594,0.9926308495281574,2.2012388488596595,1,0,1,300,0.0,1
884,1,0.4495525305036236,0.8469484518835747,4.384247237851927,2.350124284119542,3.7784010835745856,0,0,0,230,0.0,1
87,4,0.31589606724284985,0.9344192459628812,2.8792408174177915,3.352195434762017,3.6204108739165535,1,0,1,260,0.0,6
557,8,0.3518267300855019,0.9200602961286775,2.5477679984316266,3.1727631747012532,3.4629402701370813,1,1,0,290,0.0,3
914,8,1.0202632429792289,0.495602414506112,2.1793560393773768,2.937475416363092,2.9340127857180915,1,0,0,290,0.0,1
807,5,0.5184691009370745,0.590835111858659,1.2042825834945616,5.105154043415509,2.563302857509608,1,0,1,200,0.0,1
981,8,0.4852849541659584,1.0283234012355063,5.017971673296499,0.9364854284637777,2.0624561221385007,1,0,0,220,0.0,1
871,5,0.4976612691531639,1.0571983147539163,4.99682130901306,2.1129570048620034,1.2103500637281956,0,0,0,210,0.0,2
464,6,1.0326087146976335,0.725489838137807,1.3896060033466993,3.406614679414458,1.751725579015419,1,0,0,300,0.0,3
118,10,0.8794108971840066,1.0826645282064473,2.7347075705739967,0.5159575520050551,5.294245621310099,1,0,0,210,0.0,2
900,2,1.0057359692547605,1.0080388972815828,2.6997267246505023,2.769024974872553,2.465521893858635,0,0,0,260,0.0,4
746,8,0.8769413392063979,0.654944857142545,3.530825630579278,1.2622323353528284,1.9761983619679888,0,0,0,290,0.0,1
308,1,0.7723750256687193,0.9159267426119896,4.858382363509277,2.8966744990189373,3.6691949891059963,0,1,0,280,0.0,1
114,8,1.0449754813397194,0.7609981767930729,2.7363550353416635,2.2566395330627724,4.40740425097141,1,0,0,270,0.0,1
768,5,0.8006110202497486,0.5784802909739207,3.1742456097537084,5.25611969673272,5.453639741359824,1,0,0,300,0.0,1
790,10,0.9009801629785357,0.9238132928787431,3.6278619869322584,1.0850379093339677,5.783844466912297,0,0,1,250,0.0,4
96,6,1.020263676394382,0.6731829540722445,3.066202739553602,5.69360190214969,5.727056754577357,0,0,1,240,0.0,1
651,1,0.5600712153387574,1.0354873376805729,3.462484020998606,2.4753128453563464,2.9486628920087568,1,0,0,250,0.0002,6
562,8,1.0913508972785555,1.1219940837183846,3.7392429711374358,3.6228882760504786,0.9356987490574148,1,0,0,220,0.0,1
167,4,0.3216034622896877,0.9497401246256769,4.198300383977463,4.506397078265424,1.8994104490615213,1,0,1,240,0.0,1
912,6,0.6388872919825263,0.389136264379756,0.364933841940862,3.346817992443006,3.439570354010474,1,0,1,200,0.0,2
735,6,0.7099564690653211,1.033017945397352,4.348957007379895,3.2687465680528907,5.42946073798074,1,0,0,290,0.0,3
731,2,1.0543534324485984,0.9753797022129965,1.4627937683201226,4.815613019434845,5.096219059398363,1,0,0,230,0.0,1
855,4,0.5528232269953469,1.0874581535932861,4.45056221813819,0.9158031027730629,1.5554719435322348,0,1,1,210,0.0,1
681,10,0.5346830178247585,0.8720289317290965,3.1190385198668773,4.828393651783685,2.546890889839486,0,0,0,270,0.0,1
371,3,1.031698424785873,0.6817386790042562,2.561220192411111,0.9433509243460647,1.7699362840910664,0,0,0,240,0.0,1
838,10,0.8600385126184278,0.5772381580856358,5.08772070715795,0.9629785579882355,3.365825563984204,0,0,0,270,0.0014,6
484,2,0.7345349226374043,0.29026266034407977,5.780878704954925,2.09130113891858,2.739547766010729,1,0,0,220,0.0,5
669,9,0.9711629852054964,0.9490388193935779,3.022699680281475,3.893443385466946,3.074920413879946,0,0,0,200,0.0,1
352,6,0.9062760237505668,0.9772734849482013,2.9474658075969367,4.236479589887971,3.9943730406349225,0,1,0,200,0.0012,6
963,2,0.9095369344804726,0.47569068009606535,4.32186105066775,5.119621504608838,3.070144266522649,0,1,0,220,0.0,6
621,8,0.9320306618340195,1.0508266965654072,3.0595481156894624,5.63923213820357,4.232277718559216,0,1,0,300,0.0,3
992,6,0.7811758311861839,0.39332048716852136,5.450655947059721,3.560169935186847,4.695051430820053,0,0,1,220,0.0,1
972,4,0.9418066904679248,0.9449237228929339,4.062235538811893,1.984412068560384,2.034111314091864,1,0,0,290,0.0,1
252,3,1.024590380719148,0.3211301854968054,3.0498842374492914,2.059120281313322,4.9993701190909094,0,0,0,230,0.0,1
507,2,0.5158619656323605,0.9042613697059911,0.7007381232579245,2.735003497868091,3.2172636858720063,1,0,0,290,0.0,2
860,3,0.8205838483445927,0.8446987526511737,3.2085034103360246,4.608757504537465,1.5119951225549653,1,0,0,220,0.0,2
639,5,0.9068356545075319,0.6538418707013437,3.1033029952662283,1.5327630338820442,3.7856784572677595,1,1,0,200,0.0,3
94,6,0.9212318074981333,0.9211482952255028,0.2495120387769093,1.770931123637833,1.7706362524018886,0,0,0,230,0.0,1
18,8,1.1149327629098937,0.7730691163142405,4.973631431416151,4.219004418098134,1.9249587961973758,1,0,0,270,0.0,1
869,7,1.112554066467348,0.5701771626409057,3.97716672204026,3.668565833529994,4.833426542890483,0,0,0,290,0.0,2
565,7,0.8481561849141686,0.9827288757313497,4.056420234331132,4.083827262984232,2.3052812399907645,0,1,0,280,0.0,2
104,4,0.9113517864567344,0.7713066131280736,0.3710466209222934,2.5924943589896627,3.495287214392079,0,0,0,220,0.0,1
181,8,0.7671277112084759,0.9301591825089208,1.9797765183781937,0.4467559197580495,2.8039069306382287,0,0,0,260,0.0,1
356,2,0.8233841364653199,0.5530277945148985,4.771743732502536,2.952649563323993,4.889876982048877,0,0,0,260,0.0,1
452,2,0.8911727015611514,0.9024525713189121,2.683364117537719,4.669373298742499,4.092883767143151,0,0,0,230,0.0,1
490,8,0.7317587304297158,0.3631328846833821,0.976374146075131,3.9620363834680483,4.687247484005101,1,1,0,240,0.0,1
0,5,0.9252920952404049,0.3702631623762947,1.4633983004052769,0.9124686317526871,2.469799018605442,0,0,0,230,0.0,1
214,10,1.1177108874410284,0.2539533357303134,5.101409705169775,2.5248833985475834,3.847659256459239,1,1,0,300,0.0,1
647,5,0.30750120848478174,0.6639375136206914,4.698974634891031,5.109423613368716,0.7432533702353502,1,0,0,260,0.0002,6
439,4,0.9064890207184855,0.5249493060594975,3.66642274154671,2.1026419370405613,4.573963549910405,0,0,1,200,0.0036,6
772,2,0.6785766130448936,0.8512856927086997,2.805729064297502,3.628301936993607,5.248994035676071,1,0,0,250,0.0,2
390,10,0.8236478060073368,0.9718017660698819,5.520709455036494,5.732740106465971,0.3014095126853087,1,0,1,260,0.0,1
823,4,0.286622330265409,1.10942182444555,3.212224847953034,3.929708870207848,4.522349176803317,0,0,0,220,0.0,2
363,1,0.48713683469549035,0.7427757363163411,3.427545925165149,5.420878343323606,2.276048805880778,1,0,0,200,0.0,1
311,4,0.7227155397206175,0.8720401044393581,2.428200757927623,5.59146431002661,1.1410973904167176,1,0,1,280,0.0,1
916,1,0.9229565080688972,0.7826498638631135,5.43022666690328,3.233097398480549,2.130197629454103,1,0,0,260,0.0,1
117,7,0.9981332579013682,1.0015400933679117,4.788902543155805,3.2383284073620033,3.6009930065127946,0,0,1,230,0.0,2
729,10,1.1249631192333744,0.722937101771193,2.521711018046809,0.4425174384487897,1.1819948880174844,1,0,0,260,0.0,3
450,9,0.8005031724253706,0.4908885457155402,5.126481756357379,1.7597143876145744,2.504121701675177,0,0,0,200,0.0,1
714,7,0.5366482641901485,1.0537765486509358,0.2701429764555017,0.20431930869361975,3.859462401284326,1,1,0,290,0.009,6
440,5,0.8530505111291475,0.8933811982786538,0.2387292321407617,3.98090690022117,4.404699274834448,1,1,0,260,0.0,4
77,8,1.0066725228820095,0.3933259788781595,5.260352183386271,3.4265792794584886,4.853574477345241,0,0,0,200,0.0,1
550,10,0.7109543076361329,0.7232898621375143,5.424879679306386,4.0542314794638745,5.7195952663303995,0,0,0,300,0.0,2
372,1,1.0011849766198988,0.2736162564532389,3.283645794027817,0.4507273936020101,0.45099845552960965,1,1,0,260,0.0,1
194,9,1.0885811960514418,0.9640948130594518,3.865168511903386,5.693808047765104,2.8930478203225007,0,1,1,220,0.0,2
978,8,0.9673803282631479,1.0796224842819342,3.2746104052050815,0.7796652077617486,0.9446756367026492,0,0,0,280,0.0,1
438,10,0.9351272799819893,1.0100633329887097,5.375810692519696,4.425139917245729,0.7184507099641273,1,0,0,270,0.0,1
881,11,0.5852722802005851,0.7455033815119455,4.273261543718312,3.3792187842884833,1.1556364783003312,1,0,0,240,0.0008,6
173,8,0.5056616990599719,0.8786249665950103,3.6497828619408352,5.124556865514234,4.455733994748846,1,0,1,280,0.0,1
597,8,0.9175211179247006,0.5690428312794562,3.0580878235613347,3.7856327638330107,2.9287863798767173,0,0,0,270,0.0,1
79,6,0.43809592066931685,0.7930020653457762,4.379157255720142,2.347529062917998,1.060474419514166,0,0,0,280,0.0,1
108,3,1.0305047903338271,0.38645577117844504,5.293423191440963,1.6254667328186274,3.6798126314779394,0,0,1,270,0.0002,6
171,2,0.38327720974390916,1.0475361423130574,1.6479950576458122,2.233220347031832,4.0407641716632625,1,0,1,260,0.0,1
127,5,0.2579466321574783,0.9601880302880956,3.6881354185251825,0.7615008489509085,0.3350229790983685,0,0,1,300,0.0,6
595,3,0.4651976435522474,0.9137192865099929,2.7272543535088767,3.860194862022514,0.4665088180495638,0,0,0,300,0.0,2
737,12,0.3479076594328196,0.9478225115962763,1.4826136881918301,5.496098791466383,3.7854075715225513,1,1,0,280,0.0,1
241,11,0.41225155726564017,1.111963407228816,2.2669588603149964,4.2888470963341145,1.7800867051916829,1,1,0,200,0.0,1
323,3,0.7623638002139408,0.9912842242213691,3.37823604106043,2.7548975409455942,2.80766298067742,0,0,0,240,0.0,2
684,3,0.48102609735271146,0.48067455928990843,5.090255048762498,1.8859698724040954,4.586820952076571,1,0,0,250,0.0,2
690,8,1.106362602508947,0.3657139584005322,4.129582960452225,2.0706832343885155,4.319344018060765,0,0,0,260,0.0,1
123,2,0.9331013617108226,0.7384194416702754,3.198923036304254,2.0136009133026533,1.2898720730010955,0,1,0,250,0.0002,6
520,4,0.7702677935807098,0.33264418969935655,4.132536599106691,1.939864551560138,4.108419805923689,1,0,0,290,0.0,2
285,9,0.8500782629881318,1.0119704106250438,4.969512044726505,3.963183274235145,2.878397938702161,0,0,0,240,0.0,3
989,9,0.7140039965931174,0.731540118356981,4.692940630036536,3.282583027576895,0.5282626611583561,1,1,1,230,0.0,1
713,10,0.5436239765678001,0.44382296358571083,4.761347140759842,2.9998173598882434,5.621287548895077,0,0,0,270,0.0,2
362,8,1.088204954079482,0.5208413001364502,0.5337599161876408,1.5741786840255865,3.2631840322551335,0,1,0,280,0.0,1
937,10,0.3811431828402843,1.0139509805028895,5.480643504553982,0.31493889675901704,2.7108011346479035,0,0,0,300,0.0,1
472,5,1.0514176049900066,0.6670885424553559,1.9025749642846057,1.0435076737583495,1.0494947279488132,1,0,1,260,0.0,1
761,10,0.5520354516287127,1.0892321847778879,5.612863052612796,1.4063900477775595,5.127555787588284,0,1,0,260,0.0,5
496,6,1.0176651005232897,0.9432275415065485,3.7547876263629325,4.232759622435206,3.2455450741321563,0,0,1,300,0.0,1
624,6,0.5804672859950499,0.7943130187864439,1.5061774930784986,4.913341429381866,4.375525592022848,0,0,1,260,0.0,1
730,7,0.9332058972954558,1.0397024997224562,4.492092879580146,2.990850612626891,2.1938329353270496,0,0,0,300,0.0,3
407,4,0.535501645979295,1.0910887882833322,4.353035984660044,1.38426593309451,2.2597303613623927,1,0,0,210,0.0,1
634,7,0.7522458843102615,0.8686139627639551,1.1043249659784105,4.769228427856038,1.705401984060041,0,0,1,220,0.0006,6
437,7,1.0201381770979783,1.0184356746598158,0.6266796403934535,4.6053083607247,2.429860318371493,0,0,0,290,0.0,4
660,1,0.8379253038564309,0.7254265644018894,2.524860614196473,2.9940838470280746,4.5893030201354,1,1,0,280,0.0,1
856,4,1.1459374210234736,0.3188315966963737,3.348154321615168,3.475284602697868,0.24834482441878716,1,0,0,270,0.0,4
974,11,0.560760737033693,0.6097598392006476,4.251651382449495,3.2710462567678285,4.082231253306103,1,0,1,200,0.0,1
357,7,0.3399197516685389,1.0160538951877534,1.7205555156005907,4.404838428585081,3.3726974640411727,1,0,1,210,0.0,1
361,11,0.4428648870037052,1.1300761449191277,4.694052161091814,1.2862192201937006,0.7957596126817695,1,0,1,280,0.0,1
547,3,0.6670343999829346,0.914528184415037,4.916676689802687,2.3361316275858597,1.6892420684092562,1,0,0,280,0.0,1
223,6,0.4442443247947277,0.7184120976925847,1.1174280213274104,5.003076546066708,3.036586760022668,0,0,0,210,0.0,1
754,9,0.7400746156684025,1.131973049107457,1.7282682770717603,5.641874050322559,5.816319153197395,1,0,0,250,0.0,1
698,7,0.9962778907183362,1.0658913139366533,5.5078881678367,4.739123558338965,4.824465391417487,0,0,0,300,0.0,1
890,7,1.0054556930967722,0.899427976593171,1.8683181352792142,3.0493415550141934,1.6035608711716578,0,1,0,250,0.0,6
635,2,0.6764337349928004,1.1155284803175924,3.3741153249581317,0.40585744768549825,4.215637353737234,1,0,0,250,0.0,3
537,9,0.42943964534984774,0.823764394493037,3.9032328330051334,3.4166237966548034,2.8928940192524526,1,0,1,240,0.0,2
653,8,0.30925407848161585,0.6497560966560149,5.1567573391651464,4.236532769779638,3.8906006505797825,1,0,0,220,0.0,1
524,3,1.041804520381504,0.7213040239075226,2.3570015901202344,5.315115196454056,4.558884174309339,1,1,1,230,0.0,2
719,6,0.4138695465473609,0.9747086115841413,2.6045362888308485,5.711462427332335,1.6957920195140512,0,0,0,290,0.0,5
471,4,0.46125164027026083,1.0159134599096178,0.40844937999693937,4.132448350620702,0.8770686839823827,0,0,0,200,0.0,1
216,5,0.7475540757076109,0.7259416080535651,2.495206769998862,3.8581954129650007,5.159458031319243,1,0,0,290,0.0046,6
72,4,0.8557717987992778,0.4070347494966868,3.5990148637459143,2.2906968844891953,2.171888817599319,1,1,1,220,0.0,1
695,4,0.41819566892522286,0.7438693782185483,4.917466297953319,3.2860733839741654,1.561123006373692,1,0,1,270,0.0,1
444,2,0.7754828755892585,0.451375658465561,5.58050679947581,4.891004291000177,3.17908569109308,1,0,0,200,0.0,1
814,11,0.6770858428205502,0.8927508716959267,4.728932808155552,4.735369683231551,3.2465959980489014,0,1,0,290,0.0,2
957,9,0.911968083972213,0.2950827331201644,3.0911004737324888,1.3742535967101763,3.733042452618385,1,0,0,230,0.0,1
483,3,0.7601796094628508,1.1049043697787237,4.512815261030552,4.355245278542296,1.0163782098530312,0,0,1,280,0.0,1
946,8,0.7905493139742166,0.9171471014733843,5.024323148353896,4.0960957523910135,4.4725225790129155,0,0,1,290,0.0,2
250,7,0.5991481782974566,0.6826327598652059,5.034336471265208,0.8942985163764089,0.460226736346133,0,0,0,200,0.0,3
425,10,0.8402716766075425,0.6338446875868369,1.299591564273617,2.2954651694838146,5.500809908981648,1,0,0,200,0.0,1
101,7,0.8563682279440904,0.3457264728949999,1.2629465928936658,2.7192934385196477,1.9372758159527184,1,1,0,240,0.0024,6
446,11,1.1295924605039336,0.4184682703420224,3.9932319200649724,3.4363016667225943,2.7735574280150166,1,1,0,280,0.0,1
784,6,1.028656955244384,0.4280749497320621,1.0889008982844646,3.7418781477771508,1.4343727346937842,0,0,1,280,0.0,3
188,3,0.7107055833245536,0.9714508742151797,4.6580661522445395,0.717312601707364,3.5841500972737186,1,0,0,230,0.0,1
254,11,0.8794860114307893,0.3597641713889709,1.6160761255496328,2.3861595655033145,1.5680191556811405,0,0,0,260,0.0,3
201,10,0.3251356350354028,1.1705414886340226,1.7282498024900386,1.1661943009811648,2.332772495719461,1,0,0,230,0.0,1
943,6,0.8788031373515248,0.45584171633030807,3.4580275640038542,2.847447005410531,4.933513833098114,0,0,0,280,0.0,4
600,5,0.8677507794360042,1.033971005429087,5.019439209461721,1.7825575122494444,0.5593255073128073,1,1,1,300,0.0,1
897,11,0.4785882954046483,0.8226170393941462,1.3139301242040489,3.5389733353291017,5.048501973382432,1,0,0,260,0.0,1
53,7,0.5506895355407678,0.9063778340067444,2.352544592392782,5.922859776163168,4.809940409354524,1,0,0,230,0.0,2
715,1,0.5864446773545094,0.9005422887364474,3.8784232905180698,4.593001593580535,0.8965509989174645,0,0,1,240,0.0,3
627,3,0.838210984824125,0.5886129451289142,5.655408358428951,3.9181340326553413,4.797670884220664,1,1,0,290,0.0,2
433,11,0.4948410377869472,1.001344674202933,5.242050000584511,3.2613677616437218,2.90625121057811,0,0,1,230,0.0,1
708,2,0.7511121374437423,0.9020639672127404,5.136437852755917,1.2183766396535662,1.0424293049035036,1,0,0,300,0.0,1
375,4,0.3700431383652386,0.8748150203355058,3.9585425403221364,2.9171734043168978,2.1015101344691764,0,0,0,280,0.0,1
475,1,0.5406468942488831,0.42693994990651907,2.473308978654429,5.19435030697173,3.5954561438234185,0,0,0,300,0.0,1
970,7,0.8690976443347945,0.5793496412889552,2.5347119793518202,4.75735440522669,3.9260819670589133,1,0,0,260,0.0,2
348,3,0.9462988483442367,0.6718705124401725,3.450086564852825,3.839755514649257,3.9348374017627337,0,0,0,280,0.0,5
625,11,0.5636767142859385,0.8907784581155377,3.955712591293883,2.647403104526276,1.4524802007082978,1,0,0,210,0.0,2
919,4,1.0088594723143782,0.5207486654167229,1.8694643890706697,2.524589052737676,5.204468151554305,0,1,0,300,0.0,1
632,5,1.049181514395313,0.31616650685567743,1.5992730888372872,3.105470778671275,4.958712127541577,0,0,0,300,0.0,1
365,8,0.7244623789447165,0.5226362679119448,1.5357340374311992,2.508323761763768,1.2970313214775777,1,0,0,220,0.0,2
673,12,0.5413137359342992,0.6521680234313456,4.480820023276111,2.3072309076401303,1.074916778687241,0,1,0,290,0.0,1
893,9,0.4252259354156952,0.847525577007987,3.797654324163735,1.7049086701642238,3.688032364702703,1,0,0,250,0.0,4
921,9,1.043795657980924,0.4110767901695466,5.289094653364351,1.209110791512484,2.5779938367555792,0,0,0,280,0.0,1
658,8,0.9279221613864299,0.8606452057780665,0.8187908778526304,2.298345232959455,2.99004622209374,1,1,0,260,0.0012,6
870,9,0.7632277215829416,0.8384451976891234,2.673630731640703,5.4595528736139975,4.27463896858537,1,0,1,270,0.0,1
396,3,0.7487775838374789,0.6925708320985532,4.74172654380946,3.709023807982985,3.5375646484326526,1,0,1,220,0.0,1
834,9,0.7193055750882316,0.9147262508982639,0.6557330157775909,3.648014950504198,2.0189903846187978,0,0,1,210,0.0,1
453,7,0.9542001598358071,0.40559649480807336,5.248834802250303,1.6822786113579868,1.2262287474921287,1,0,0,300,0.0006,6
781,9,0.40385840360591974,0.9653705943156573,3.6570413368765284,3.1399772032613398,1.5421283204854042,0,0,0,260,0.0,1
844,4,1.0266606576719126,0.9725418146708694,4.157834063272831,4.512755108102228,4.720621002942476,0,0,0,200,0.0,1
166,9,1.0520742308407567,0.331789549684461,1.158027172528356,0.2879612872117028,4.933525195704176,0,0,0,290,0.0,4
591,6,0.7717631699571651,0.5319119121804382,2.896698494511161,1.7569387398062164,3.245554281560098,1,0,0,220,0.0034,6
845,8,0.6076247156821024,0.7128853988068474,1.3778651935570547,0.553421318136474,2.6344318530199864,1,0,0,280,0.0,3
726,10,0.8981202642040073,1.10391795029409,1.045253481347215,3.743802761081626,0.2800093540857072,0,0,0,200,0.0,3
298,8,0.9288652107320697,1.0204892177828229,4.886917578209011,4.905531863601489,1.3571624073449022,1,1,0,270,0.0,2
636,3,0.6916585895216673,0.6601315605480031,4.395466058719653,1.6503523981426869,5.141290390660926,0,0,1,250,0.0,3
198,10,0.6735853880229088,0.7713154402697558,4.551737455365236,1.8678565641748657,4.645656117463143,0,0,0,280,0.0002,6
863,6,0.7866581926133458,0.8939580668599469,3.8267424172000055,4.193672951726182,1.8506167370960334,0,0,0,230,0.0,1
614,9,1.1574475961248685,0.5353771685980581,1.313990023395849,1.4990475476713587,3.80966397929086,1,0,0,300,0.0,1
577,11,0.3411702907198663,0.9472194306894215,3.8183528653785355,1.172673706562803,1.1233206544488679,1,0,1,210,0.0,1
657,11,0.4971973933318348,0.5761345754535149,4.718089511868572,1.004795117972239,0.905842840200072,0,0,0,290,0.0,1
